wiki_language_code,target_word,translation_id,word_id,translation
hu,health,t1,w1,egészség
hi,health,t1,w1,स्वास्थ्य
ps,health,t1,w1,روغتیا
ar,heaven,t1,w1,الجنة
fa,heaven,t1,w1,بهشت
de,heaven,t1,w1,himmel
en,heaven,t1,w1,heaven
nl,heaven,t1,w1,hemel
pt,heaven,t1,w1,céu
zh,heaven,t1,w1,天堂
es,heaven,t1,w1,cielo
da,heaven,t1,w1,himmel
fi,heaven,t1,w1,taivas
fr,heaven,t1,w1,paradis
id,heaven,t1,w1,surga
it,heaven,t1,w1,paradiso
ja,heaven,t1,w1,天国
ko,heaven,t1,w1,천국
ms,heaven,t1,w1,syurga
no,heaven,t1,w1,himmel
tl,heaven,t1,w1,langit
pl,heaven,t1,w1,niebo
ru,heaven,t1,w1,небо
sv,heaven,t1,w1,himmel
tr,heaven,t1,w1,cennet
zu,heaven,t1,w1,izulu
he,heaven,t1,w1,גן
hr,heaven,t1,w1,raj
ro,heaven,t1,w1,cer
el,heaven,t1,w1,παράδεισος
th,heaven,t1,w1,สวรรค์
vi,heaven,t1,w1,thiên
ga,heaven,t1,w1,neamh
hu,heaven,t1,w1,menny
hi,heaven,t1,w1,स्वर्ग
ps,heaven,t1,w1,جنت
ar,honest,t1,w1,صادق
fa,honest,t1,w1,صادقانه
de,honest,t1,w1,ehrlich
en,honest,t1,w1,honest
nl,honest,t1,w1,eerlijk
pt,honest,t1,w1,honesto
zh,honest,t1,w1,诚实
es,honest,t1,w1,honesto
da,honest,t1,w1,ærlig
fi,honest,t1,w1,rehellinen
fr,honest,t1,w1,honnête
id,honest,t1,w1,jujur
it,honest,t1,w1,onesto
ja,honest,t1,w1,正直な
ko,honest,t1,w1,정직한
ms,honest,t1,w1,jujur
no,honest,t1,w1,ærlig
tl,honest,t1,w1,tapat
pl,honest,t1,w1,szczery
ru,honest,t1,w1,честный
sv,honest,t1,w1,ärlig
tr,honest,t1,w1,dürüst
zu,honest,t1,w1,uthembekile
he,honest,t1,w1,יָשָׁר
hr,honest,t1,w1,"pošten,"
ro,honest,t1,w1,sincer
el,honest,t1,w1,τίμιος
th,honest,t1,w1,ซื่อสัตย์
vi,honest,t1,w1,thật
ga,honest,t1,w1,macánta
hu,honest,t1,w1,becsületes
hi,honest,t1,w1,ईमानदार
ps,honest,t1,w1,صادق
ar,honor,t1,w1,شرف
fa,honor,t1,w1,افتخار
de,honor,t1,w1,ehre
en,honor,t1,w1,honor
nl,honor,t1,w1,eer
pt,honor,t1,w1,honra
zh,honor,t1,w1,荣誉
es,honor,t1,w1,honor
da,honor,t1,w1,ære
fi,honor,t1,w1,kunnia
fr,honor,t1,w1,honneur
id,honor,t1,w1,kehormatan
it,honor,t1,w1,onore
ja,honor,t1,w1,名誉
ko,honor,t1,w1,명예
ms,honor,t1,w1,kehormatan
no,honor,t1,w1,ære
tl,honor,t1,w1,karangalan
pl,honor,t1,w1,honor
ru,honor,t1,w1,честь
sv,honor,t1,w1,ära
tr,honor,t1,w1,onur
zu,honor,t1,w1,udumo
he,honor,t1,w1,כָּבוֹד
hr,honor,t1,w1,čast
ro,honor,t1,w1,onora
el,honor,t1,w1,τιμή
th,honor,t1,w1,เกียรติ
vi,honor,t1,w1,tôn
ga,honor,t1,w1,onóir
hu,honor,t1,w1,becsület
hi,honor,t1,w1,आदर
ps,honor,t1,w1,عزت
ar,horn,t1,w1,بوق
fa,horn,t1,w1,شاخ
de,horn,t1,w1,horn
en,horn,t1,w1,horn
nl,horn,t1,w1,hoorn
pt,horn,t1,w1,chifre
zh,horn,t1,w1,喇叭
es,horn,t1,w1,cuerno
da,horn,t1,w1,horn
fi,horn,t1,w1,sarvi
fr,horn,t1,w1,klaxon
id,horn,t1,w1,tanduk
it,horn,t1,w1,corno
ja,horn,t1,w1,ホーン
ko,horn,t1,w1,뿔
ms,horn,t1,w1,tanduk
no,horn,t1,w1,horn
tl,horn,t1,w1,sungay
pl,horn,t1,w1,róg
ru,horn,t1,w1,рог
sv,horn,t1,w1,horn
tr,horn,t1,w1,boynuz
zu,horn,t1,w1,uphondo
he,horn,t1,w1,צופר
hr,horn,t1,w1,rog
ro,horn,t1,w1,corn
el,horn,t1,w1,κέρατο
th,horn,t1,w1,เขา
vi,horn,t1,w1,sừng
ga,horn,t1,w1,adharc
hu,horn,t1,w1,kürt
hi,horn,t1,w1,सींग
ps,horn,t1,w1,سږ
ar,hornet,t1,w1,زنبور
fa,hornet,t1,w1,هورنت
de,hornet,t1,w1,hornisse
en,hornet,t1,w1,hornet
nl,hornet,t1,w1,horzel
pt,hornet,t1,w1,zangão
zh,hornet,t1,w1,马蜂
es,hornet,t1,w1,avispón
da,hornet,t1,w1,gedehams
fi,hornet,t1,w1,herhiläinen
fr,hornet,t1,w1,frelon
id,hornet,t1,w1,pikat
it,hornet,t1,w1,calabrone
ja,hornet,t1,w1,ホーネット
ko,hornet,t1,w1,호넷
ms,hornet,t1,w1,hornet
no,hornet,t1,w1,hornet
tl,hornet,t1,w1,tambak
pl,hornet,t1,w1,szerszeń
ru,hornet,t1,w1,шершень
sv,hornet,t1,w1,bålgeting
tr,hornet,t1,w1,eşekarısı
zu,hornet,t1,w1,i-hornet
he,hornet,t1,w1,צִרעָה
hr,hornet,t1,w1,stršljen
ro,hornet,t1,w1,viespe
el,hornet,t1,w1,σφήκα
th,hornet,t1,w1,แตน
vi,hornet,t1,w1,sừng
ga,hornet,t1,w1,hornet
hu,hornet,t1,w1,lódarázs
hi,hornet,t1,w1,हॉरनेट
ps,hornet,t1,w1,سیورټ
ar,horsefly,t1,w1,ذبابة
fa,horsefly,t1,w1,اسب
de,horsefly,t1,w1,bremse
en,horsefly,t1,w1,horsefly
nl,horsefly,t1,w1,paardevlieg
pt,horsefly,t1,w1,cavalo
zh,horsefly,t1,w1,虻
es,horsefly,t1,w1,tábano
da,horsefly,t1,w1,horsefly
fi,horsefly,t1,w1,paarma
fr,horsefly,t1,w1,taon
id,horsefly,t1,w1,pikat
it,horsefly,t1,w1,tafano
ja,horsefly,t1,w1,アヒル
ko,horsefly,t1,w1,말벌
ms,horsefly,t1,w1,horsefly
no,horsefly,t1,w1,klegg
tl,horsefly,t1,w1,horsefly
pl,horsefly,t1,w1,horsefly
ru,horsefly,t1,w1,слепень
sv,horsefly,t1,w1,broms
tr,horsefly,t1,w1,atsineği
zu,horsefly,t1,w1,i-horsefly
he,horsefly,t1,w1,סוס
hr,horsefly,t1,w1,konjska
ro,horsefly,t1,w1,horsefly
el,horsefly,t1,w1,αλογόμυγα
th,horsefly,t1,w1,ตัวเหลือบ
vi,horsefly,t1,w1,lông
ga,horsefly,t1,w1,horsefly
hu,horsefly,t1,w1,bögöly
hi,horsefly,t1,w1,गुड़मुक्खी
ps,horsefly,t1,w1,په
ar,hyacinth,t1,w1,صفير
fa,hyacinth,t1,w1,سنبلچه
de,hyacinth,t1,w1,hyazinthe
en,hyacinth,t1,w1,hyacinth
nl,hyacinth,t1,w1,hyacint
pt,hyacinth,t1,w1,jacinto
zh,hyacinth,t1,w1,风信子
es,hyacinth,t1,w1,jacinto
da,hyacinth,t1,w1,hyacint
fi,hyacinth,t1,w1,hyasintti
fr,hyacinth,t1,w1,jacinthe
id,hyacinth,t1,w1,eceng
it,hyacinth,t1,w1,giacinto
ja,hyacinth,t1,w1,ヒヤシンス
ko,hyacinth,t1,w1,히아신스
ms,hyacinth,t1,w1,gondok
no,hyacinth,t1,w1,hyacinth
tl,hyacinth,t1,w1,hyacinth
pl,hyacinth,t1,w1,hiacynt
ru,hyacinth,t1,w1,гиацинт
sv,hyacinth,t1,w1,hyacint
tr,hyacinth,t1,w1,sümbül
zu,hyacinth,t1,w1,i-hyacinth
he,hyacinth,t1,w1,יַקִינתוֹן
hr,hyacinth,t1,w1,zumbul
ro,hyacinth,t1,w1,zambilă
el,hyacinth,t1,w1,υάκινθος
th,hyacinth,t1,w1,ดอกผักตบชวา
vi,hyacinth,t1,w1,hoa
ga,hyacinth,t1,w1,hyacinth
hu,hyacinth,t1,w1,jácint
hi,hyacinth,t1,w1,ह्यचीन्थ
ps,hyacinth,t1,w1,هایټینټ
ar,iris,t1,w1,قزحية
fa,iris,t1,w1,عنبیه
de,iris,t1,w1,iris
en,iris,t1,w1,iris
nl,iris,t1,w1,iris
pt,iris,t1,w1,íris
zh,iris,t1,w1,鸢尾花
es,iris,t1,w1,iris
da,iris,t1,w1,iris
fi,iris,t1,w1,iiris
fr,iris,t1,w1,iris
id,iris,t1,w1,iris
it,iris,t1,w1,iris
ja,iris,t1,w1,虹彩
ko,iris,t1,w1,아이리스
ms,iris,t1,w1,iris
no,iris,t1,w1,iris
tl,iris,t1,w1,iris
pl,iris,t1,w1,irys
ru,iris,t1,w1,ирис
sv,iris,t1,w1,iris
tr,iris,t1,w1,iris
zu,iris,t1,w1,iris
he,iris,t1,w1,קַשׁתִית
hr,iris,t1,w1,iris
ro,iris,t1,w1,iris
el,iris,t1,w1,ίρις
th,iris,t1,w1,ม่านตา
vi,iris,t1,w1,mống
ga,iris,t1,w1,iris
hu,iris,t1,w1,írisz
hi,iris,t1,w1,आँख
ps,iris,t1,w1,ایرسونه
ar,jail,t1,w1,سجن
fa,jail,t1,w1,زندان
de,jail,t1,w1,gefängnis
en,jail,t1,w1,jail
nl,jail,t1,w1,gevangenis
pt,jail,t1,w1,cadeia
zh,jail,t1,w1,监狱
es,jail,t1,w1,cárcel
da,jail,t1,w1,fængsel
fi,jail,t1,w1,vankila
fr,jail,t1,w1,prison
id,jail,t1,w1,penjara
it,jail,t1,w1,prigione
ja,jail,t1,w1,刑務所
ko,jail,t1,w1,교도소
ms,jail,t1,w1,penjara
no,jail,t1,w1,fengsel
tl,jail,t1,w1,bilangguan
pl,jail,t1,w1,więzienie
ru,jail,t1,w1,тюремное
sv,jail,t1,w1,fängelse
tr,jail,t1,w1,hapis
zu,jail,t1,w1,ejele
he,jail,t1,w1,כלא
hr,jail,t1,w1,zatvor
ro,jail,t1,w1,temniță
el,jail,t1,w1,φυλακή
th,jail,t1,w1,คุก
vi,jail,t1,w1,nhà
ga,jail,t1,w1,príosún
hu,jail,t1,w1,börtön
hi,jail,t1,w1,जेल
ps,jail,t1,w1,زندان
ar,kill,t1,w1,قتل
fa,kill,t1,w1,کشتن
de,kill,t1,w1,töten
en,kill,t1,w1,kill
nl,kill,t1,w1,doden
pt,kill,t1,w1,matar
zh,kill,t1,w1,杀
es,kill,t1,w1,matar
da,kill,t1,w1,dræbe
fi,kill,t1,w1,tappaa
fr,kill,t1,w1,tuer
id,kill,t1,w1,membunuh
it,kill,t1,w1,uccidere
ja,kill,t1,w1,殺します
ko,kill,t1,w1,죽이다
ms,kill,t1,w1,bunuh
no,kill,t1,w1,drepe
tl,kill,t1,w1,patayin
pl,kill,t1,w1,zabić
ru,kill,t1,w1,убийство
sv,kill,t1,w1,döda
tr,kill,t1,w1,öldürmek
zu,kill,t1,w1,bulala
he,kill,t1,w1,לַהֲרוֹג
hr,kill,t1,w1,ubiti
ro,kill,t1,w1,ucide
el,kill,t1,w1,σκοτώνω
th,kill,t1,w1,ฆ่า
vi,kill,t1,w1,giết
ga,kill,t1,w1,mharú
hu,kill,t1,w1,megöl
hi,kill,t1,w1,हत्या
ps,kill,t1,w1,وژنه
ar,knife,t1,w1,سكين
fa,knife,t1,w1,چاقو
de,knife,t1,w1,messer
en,knife,t1,w1,knife
nl,knife,t1,w1,mes
pt,knife,t1,w1,faca
zh,knife,t1,w1,刀
es,knife,t1,w1,cuchillo
da,knife,t1,w1,kniv
fi,knife,t1,w1,veitsi
fr,knife,t1,w1,couteau
id,knife,t1,w1,pisau
it,knife,t1,w1,coltello
ja,knife,t1,w1,ナイフ
ko,knife,t1,w1,칼
ms,knife,t1,w1,pisau
no,knife,t1,w1,kniv
tl,knife,t1,w1,kutsilyo
pl,knife,t1,w1,nóż
ru,knife,t1,w1,нож
sv,knife,t1,w1,kniv
tr,knife,t1,w1,bıçak
zu,knife,t1,w1,ummese
he,knife,t1,w1,סַכִּין
hr,knife,t1,w1,nož
ro,knife,t1,w1,cuţit
el,knife,t1,w1,μαχαίρι
th,knife,t1,w1,มีด
vi,knife,t1,w1,dao
ga,knife,t1,w1,scian
hu,knife,t1,w1,kés
hi,knife,t1,w1,चाकू
ps,knife,t1,w1,چاقو
ar,laughter,t1,w1,ضحك
fa,laughter,t1,w1,خنده
de,laughter,t1,w1,lachen
en,laughter,t1,w1,laughter
nl,laughter,t1,w1,gelach
pt,laughter,t1,w1,riso
zh,laughter,t1,w1,笑声
es,laughter,t1,w1,risa
da,laughter,t1,w1,latter
fi,laughter,t1,w1,nauru
fr,laughter,t1,w1,rire
id,laughter,t1,w1,tawa
it,laughter,t1,w1,risata
ja,laughter,t1,w1,笑い
ko,laughter,t1,w1,웃음
ms,laughter,t1,w1,ketawa
no,laughter,t1,w1,latter
tl,laughter,t1,w1,tawa
pl,laughter,t1,w1,śmiech
ru,laughter,t1,w1,смех
sv,laughter,t1,w1,skratt
tr,laughter,t1,w1,kahkaha
zu,laughter,t1,w1,ukuhleka
he,laughter,t1,w1,צחוק
hr,laughter,t1,w1,smijeh
ro,laughter,t1,w1,râsete
el,laughter,t1,w1,γέλιο
th,laughter,t1,w1,เสียงหัวเราะ
vi,laughter,t1,w1,tiếng
ga,laughter,t1,w1,gáire
hu,laughter,t1,w1,nevetés
hi,laughter,t1,w1,हंसी
ps,laughter,t1,w1,خندا
ar,lilac,t1,w1,أرجواني
fa,lilac,t1,w1,بنفش
de,lilac,t1,w1,lila
en,lilac,t1,w1,lilac
nl,lilac,t1,w1,lila
pt,lilac,t1,w1,lilás
zh,lilac,t1,w1,紫丁香
es,lilac,t1,w1,lila
da,lilac,t1,w1,lilla
fi,lilac,t1,w1,liila
fr,lilac,t1,w1,lilas
id,lilac,t1,w1,ungu
it,lilac,t1,w1,lilla
ja,lilac,t1,w1,ライラック
ko,lilac,t1,w1,라일락
ms,lilac,t1,w1,lilac
no,lilac,t1,w1,syrin
tl,lilac,t1,w1,lilac
pl,lilac,t1,w1,liliowy
ru,lilac,t1,w1,сирень
sv,lilac,t1,w1,lila
tr,lilac,t1,w1,leylak
zu,lilac,t1,w1,i-lilac
he,lilac,t1,w1,לִילָך
hr,lilac,t1,w1,lila
ro,lilac,t1,w1,liliac
el,lilac,t1,w1,πασχαλιά
th,lilac,t1,w1,ม่วง
vi,lilac,t1,w1,lilac
ga,lilac,t1,w1,lilac
hu,lilac,t1,w1,halványlila
hi,lilac,t1,w1,बकाइन
ps,lilac,t1,w1,لیلیک
ar,lily,t1,w1,زنبق
fa,lily,t1,w1,زنبق
de,lily,t1,w1,lilie
en,lily,t1,w1,lily
nl,lily,t1,w1,lelie
pt,lily,t1,w1,lírio
zh,lily,t1,w1,百合
es,lily,t1,w1,lirio
da,lily,t1,w1,lilje
fi,lily,t1,w1,lilja
fr,lily,t1,w1,lis
id,lily,t1,w1,bunga
it,lily,t1,w1,giglio
ja,lily,t1,w1,ユリ
ko,lily,t1,w1,백합
ms,lily,t1,w1,lily
no,lily,t1,w1,lilje
tl,lily,t1,w1,lily
pl,lily,t1,w1,lilia
ru,lily,t1,w1,лили
sv,lily,t1,w1,lilja
tr,lily,t1,w1,zambak
zu,lily,t1,w1,i-lily
he,lily,t1,w1,שׁוֹשָׁן
hr,lily,t1,w1,ljiljan
ro,lily,t1,w1,crin
el,lily,t1,w1,κρίνος
th,lily,t1,w1,กมล
vi,lily,t1,w1,lily
ga,lily,t1,w1,lily
hu,lily,t1,w1,liliom
hi,lily,t1,w1,लिली
ps,lily,t1,w1,لیلی
ar,locust,t1,w1,جراد
fa,locust,t1,w1,ملخ
de,locust,t1,w1,heuschrecke
en,locust,t1,w1,locust
nl,locust,t1,w1,sprinkhaan
pt,locust,t1,w1,gafanhoto
zh,locust,t1,w1,刺槐
es,locust,t1,w1,langosta
da,locust,t1,w1,johannesbrødkernemel
fi,locust,t1,w1,heinäsirkka
fr,locust,t1,w1,criquet
id,locust,t1,w1,belalang
it,locust,t1,w1,locusta
ja,locust,t1,w1,イナゴ
ko,locust,t1,w1,메뚜기
ms,locust,t1,w1,belalang
no,locust,t1,w1,locust
tl,locust,t1,w1,balang
pl,locust,t1,w1,szarańcza
ru,locust,t1,w1,саранча
sv,locust,t1,w1,gräshoppa
tr,locust,t1,w1,keçiboynuzu
zu,locust,t1,w1,inkumbi
he,locust,t1,w1,אַרְבֶּה
hr,locust,t1,w1,skakavac
ro,locust,t1,w1,salcâm
el,locust,t1,w1,ακρίδα
th,locust,t1,w1,ปาทังกา
vi,locust,t1,w1,cào
ga,locust,t1,w1,locust
hu,locust,t1,w1,sáska
hi,locust,t1,w1,टिड्डी
ps,locust,t1,w1,ځنګل
ar,love,t1,w1,حب
fa,love,t1,w1,عشق
de,love,t1,w1,liebe
en,love,t1,w1,love
nl,love,t1,w1,liefde
pt,love,t1,w1,amor
zh,love,t1,w1,爱
es,love,t1,w1,amor
da,love,t1,w1,elsker
fi,love,t1,w1,rakkaus
fr,love,t1,w1,amour
id,love,t1,w1,cinta
it,love,t1,w1,amore
ja,love,t1,w1,愛
ko,love,t1,w1,애정
ms,love,t1,w1,cinta
no,love,t1,w1,kjærlighet
tl,love,t1,w1,ibig
pl,love,t1,w1,miłość
ru,love,t1,w1,люблю
sv,love,t1,w1,kärlek
tr,love,t1,w1,aşk
zu,love,t1,w1,uthando
he,love,t1,w1,אהבה
hr,love,t1,w1,ljubav
ro,love,t1,w1,dragoste
el,love,t1,w1,αγάπη
th,love,t1,w1,ความรัก
vi,love,t1,w1,yêu
ga,love,t1,w1,grá
hu,love,t1,w1,szerelem
hi,love,t1,w1,मोहब्बत
ps,love,t1,w1,مینه
ar,loyal,t1,w1,مخلص
fa,loyal,t1,w1,وفادار
de,loyal,t1,w1,treu
en,loyal,t1,w1,loyal
nl,loyal,t1,w1,loyaal
pt,loyal,t1,w1,fiel
zh,loyal,t1,w1,忠诚
es,loyal,t1,w1,leal
da,loyal,t1,w1,loyal
fi,loyal,t1,w1,uskollinen
fr,loyal,t1,w1,fidèle
id,loyal,t1,w1,setia
it,loyal,t1,w1,leale
ja,loyal,t1,w1,忠実な
ko,loyal,t1,w1,충성스러운
ms,loyal,t1,w1,setia
no,loyal,t1,w1,lojal
tl,loyal,t1,w1,tapat
pl,loyal,t1,w1,wierny
ru,loyal,t1,w1,верный
sv,loyal,t1,w1,lojala
tr,loyal,t1,w1,sadık
zu,loyal,t1,w1,ethembekile
he,loyal,t1,w1,נֶאֱמָן
hr,loyal,t1,w1,odan
ro,loyal,t1,w1,loial
el,loyal,t1,w1,πιστός
th,loyal,t1,w1,ซื่อสัตย์
vi,loyal,t1,w1,trung
ga,loyal,t1,w1,dílis
hu,loyal,t1,w1,hűséges
hi,loyal,t1,w1,निष्ठावान
ps,loyal,t1,w1,وفاداري
ar,lucky,t1,w1,سعيد
fa,lucky,t1,w1,خوش
de,lucky,t1,w1,glücklich
en,lucky,t1,w1,lucky
nl,lucky,t1,w1,lucky
pt,lucky,t1,w1,por
zh,lucky,t1,w1,幸运
es,lucky,t1,w1,suerte
da,lucky,t1,w1,heldig
fi,lucky,t1,w1,onnekas
fr,lucky,t1,w1,chanceux
id,lucky,t1,w1,beruntung
it,lucky,t1,w1,fortunato
ja,lucky,t1,w1,幸運な
ko,lucky,t1,w1,운이
ms,lucky,t1,w1,bertuah
no,lucky,t1,w1,heldig
tl,lucky,t1,w1,masuwerte
pl,lucky,t1,w1,szczęściarz
ru,lucky,t1,w1,везучий
sv,lucky,t1,w1,tur-
tr,lucky,t1,w1,şanslı
zu,lucky,t1,w1,lucky
he,lucky,t1,w1,בַּר
hr,lucky,t1,w1,sretan
ro,lucky,t1,w1,norocos
el,lucky,t1,w1,τυχερός
th,lucky,t1,w1,โชคดี
vi,lucky,t1,w1,may
ga,lucky,t1,w1,ádh
hu,lucky,t1,w1,szerencsés
hi,lucky,t1,w1,सौभाग्यशाली
ps,lucky,t1,w1,خوشحاله
ar,lute,t1,w1,عود
fa,lute,t1,w1,لوستر
de,lute,t1,w1,laute
en,lute,t1,w1,lute
nl,lute,t1,w1,luit
pt,lute,t1,w1,alaúde
zh,lute,t1,w1,琵琶
es,lute,t1,w1,laúd
da,lute,t1,w1,lut
fi,lute,t1,w1,luuttu
fr,lute,t1,w1,luth
id,lute,t1,w1,kecapi
it,lute,t1,w1,liuto
ja,lute,t1,w1,リュート
ko,lute,t1,w1,류트
ms,lute,t1,w1,lute
no,lute,t1,w1,lutt
tl,lute,t1,w1,lute
pl,lute,t1,w1,lutnia
ru,lute,t1,w1,лютня
sv,lute,t1,w1,luta
tr,lute,t1,w1,ut
zu,lute,t1,w1,lute
he,lute,t1,w1,לָאוּטָה
hr,lute,t1,w1,lutnja
ro,lute,t1,w1,lăută
el,lute,t1,w1,λαούτο
th,lute,t1,w1,เครื่องดนตรีประเภทพิณ
vi,lute,t1,w1,đàn
ga,lute,t1,w1,lute
hu,lute,t1,w1,lant
hi,lute,t1,w1,वीणा
ps,lute,t1,w1,بویټ
ar,mace,t1,w1,صولجان
fa,mace,t1,w1,مسی
de,mace,t1,w1,keule
en,mace,t1,w1,mace
nl,mace,t1,w1,foelie
pt,mace,t1,w1,mace
zh,mace,t1,w1,锤
es,mace,t1,w1,mazo
da,mace,t1,w1,muskatblomme
fi,mace,t1,w1,nuija
fr,mace,t1,w1,masse
id,mace,t1,w1,bunga
it,mace,t1,w1,mazza
ja,mace,t1,w1,メース
ko,mace,t1,w1,메이스
ms,mace,t1,w1,mace
no,mace,t1,w1,labyrint
tl,mace,t1,w1,tungkod
pl,mace,t1,w1,buzdygan
ru,mace,t1,w1,булава
sv,mace,t1,w1,muskotblomma
tr,mace,t1,w1,topuz
zu,mace,t1,w1,umama
he,mace,t1,w1,שַׁרבִּיט
hr,mace,t1,w1,topuz
ro,mace,t1,w1,buzdugan
el,mace,t1,w1,σκήπτρο
th,mace,t1,w1,กระบอง
vi,mace,t1,w1,cái
ga,mace,t1,w1,mace
hu,mace,t1,w1,buzogány
hi,mace,t1,w1,गदा
ps,mace,t1,w1,میس
ar,maggot,t1,w1,يرقة
fa,maggot,t1,w1,جادوگر
de,maggot,t1,w1,made
en,maggot,t1,w1,maggot
nl,maggot,t1,w1,made
pt,maggot,t1,w1,larva
zh,maggot,t1,w1,蛆
es,maggot,t1,w1,gusano
da,maggot,t1,w1,maddike
fi,maggot,t1,w1,toukka
fr,maggot,t1,w1,asticot
id,maggot,t1,w1,belatung
it,maggot,t1,w1,verme
ja,maggot,t1,w1,疥癬
ko,maggot,t1,w1,변덕
ms,maggot,t1,w1,ular
no,maggot,t1,w1,mark
tl,maggot,t1,w1,maggot
pl,maggot,t1,w1,czerw
ru,maggot,t1,w1,личинка
sv,maggot,t1,w1,mask
tr,maggot,t1,w1,kurtçuk
zu,maggot,t1,w1,i-maggot
he,maggot,t1,w1,תוֹלַעַת
hr,maggot,t1,w1,crv
ro,maggot,t1,w1,vierme
el,maggot,t1,w1,ιδιοτροπία
th,maggot,t1,w1,ตัวอ่อนของแมลง
vi,maggot,t1,w1,sâu
ga,maggot,t1,w1,maggot
hu,maggot,t1,w1,kukac
hi,maggot,t1,w1,मन
ps,maggot,t1,w1,مګګټ
ar,magnolia,t1,w1,شجرة
fa,magnolia,t1,w1,مگنولیا
de,magnolia,t1,w1,magnolie
en,magnolia,t1,w1,magnolia
nl,magnolia,t1,w1,magnolia
pt,magnolia,t1,w1,magnólia
zh,magnolia,t1,w1,玉兰
es,magnolia,t1,w1,magnolia
da,magnolia,t1,w1,magnolia
fi,magnolia,t1,w1,magnolia
fr,magnolia,t1,w1,magnolia
id,magnolia,t1,w1,magnolia
it,magnolia,t1,w1,magnolia
ja,magnolia,t1,w1,マグノリア
ko,magnolia,t1,w1,목련
ms,magnolia,t1,w1,magnolia
no,magnolia,t1,w1,magnolia
tl,magnolia,t1,w1,magnoliya
pl,magnolia,t1,w1,magnolia
ru,magnolia,t1,w1,магнолия
sv,magnolia,t1,w1,magnolia
tr,magnolia,t1,w1,manolya
zu,magnolia,t1,w1,magnolia
he,magnolia,t1,w1,מגנוליה
hr,magnolia,t1,w1,magnolija
ro,magnolia,t1,w1,magnolie
el,magnolia,t1,w1,μαγνολία
th,magnolia,t1,w1,แมกโนเลีย
vi,magnolia,t1,w1,mộc
ga,magnolia,t1,w1,magnolia
hu,magnolia,t1,w1,magnólia
hi,magnolia,t1,w1,मैगनोलिया
ps,magnolia,t1,w1,میګولیا
ar,mandolin,t1,w1,مندولين
fa,mandolin,t1,w1,ماندولین
de,mandolin,t1,w1,mandoline
en,mandolin,t1,w1,mandolin
nl,mandolin,t1,w1,mandoline
pt,mandolin,t1,w1,bandolim
zh,mandolin,t1,w1,曼多林
es,mandolin,t1,w1,mandolina
da,mandolin,t1,w1,mandolin
fi,mandolin,t1,w1,mandoliini
fr,mandolin,t1,w1,mandoline
id,mandolin,t1,w1,mandolin
it,mandolin,t1,w1,mandolino
ja,mandolin,t1,w1,マンドリン
ko,mandolin,t1,w1,만돌린
ms,mandolin,t1,w1,mandolin
no,mandolin,t1,w1,mandolin
tl,mandolin,t1,w1,mandolin
pl,mandolin,t1,w1,mandolina
ru,mandolin,t1,w1,мандолина
sv,mandolin,t1,w1,mandolin
tr,mandolin,t1,w1,mandolin
zu,mandolin,t1,w1,mandolin
he,mandolin,t1,w1,מנדולינה
hr,mandolin,t1,w1,mandolina
ro,mandolin,t1,w1,mandolină
el,mandolin,t1,w1,μαντολίνο
th,mandolin,t1,w1,แมนโดลิน
vi,mandolin,t1,w1,đàn
ga,mandolin,t1,w1,mandilín
hu,mandolin,t1,w1,mandolin
hi,mandolin,t1,w1,सारंगी
ps,mandolin,t1,w1,مډولین
ar,marigold,t1,w1,الآذريون
fa,marigold,t1,w1,گلبرگ
de,marigold,t1,w1,ringelblume
en,marigold,t1,w1,marigold
nl,marigold,t1,w1,goudsbloem
pt,marigold,t1,w1,caligrafia
zh,marigold,t1,w1,万寿菊
es,marigold,t1,w1,maravilla
da,marigold,t1,w1,morgenfrue
fi,marigold,t1,w1,kehäkukka
fr,marigold,t1,w1,souci
id,marigold,t1,w1,marigold
it,marigold,t1,w1,calendula
ja,marigold,t1,w1,マリーゴールド
ko,marigold,t1,w1,금잔화
ms,marigold,t1,w1,marigold
no,marigold,t1,w1,blomst
tl,marigold,t1,w1,marigold
pl,marigold,t1,w1,aksamitka
ru,marigold,t1,w1,ноготки
sv,marigold,t1,w1,ringblomma
tr,marigold,t1,w1,kadife
zu,marigold,t1,w1,marigold
he,marigold,t1,w1,צִפּוֹרנֵי
hr,marigold,t1,w1,neven
ro,marigold,t1,w1,gălbenele
el,marigold,t1,w1,κατιφές
th,marigold,t1,w1,ดอกดาวเรือง
vi,marigold,t1,w1,hoa
ga,marigold,t1,w1,marigold
hu,marigold,t1,w1,körömvirág
hi,marigold,t1,w1,गेंदे
ps,marigold,t1,w1,مارګولډ
ar,miracle,t1,w1,معجزة
fa,miracle,t1,w1,معجزه
de,miracle,t1,w1,wunder
en,miracle,t1,w1,miracle
nl,miracle,t1,w1,wonder
pt,miracle,t1,w1,milagre
zh,miracle,t1,w1,奇迹
es,miracle,t1,w1,milagro
da,miracle,t1,w1,mirakel
fi,miracle,t1,w1,ihme
fr,miracle,t1,w1,miracle
id,miracle,t1,w1,keajaiban
it,miracle,t1,w1,miracolo
ja,miracle,t1,w1,奇跡
ko,miracle,t1,w1,기적
ms,miracle,t1,w1,keajaiban
no,miracle,t1,w1,mirakel
tl,miracle,t1,w1,himala
pl,miracle,t1,w1,cud
ru,miracle,t1,w1,чудо
sv,miracle,t1,w1,mirakel
tr,miracle,t1,w1,mucize
